																															Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA
																															File type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA
5	12.267	84.04498	Unknown	[M+CH3OH+H]+	adduct linked to 368_[2M+ACN+Na]+; adduct linked to 66_[2M+NH4]+; similar chromatogram in higher mz_978	0.918	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	46.14	180821_Poo_Day1Poo_DDApos20	84.04506:555416 85.04841:23711 86.05177:49537	52.09602:1680 53.43458:1644 55.05503:1889 56.0489:2369 56.05034:30223 58.0659:5247 75.1427:1453 82.93605:1819 83.06108:163343 84.04512:85812 84.05608:2416 84.06444:11010 84.08141:6776	1587467	1409466	1423790	1375123	2099108	1563359	698595	17834822	8669553	11593168	12781553	12663965	14411531	10083920	10563041	8579197	10134483	6197934	10423588	9187121	10142436	10961119	7865732	1588531	9558128	11286301	11375078	11052313	12404078	17059820	15295930	18367780	13322189	10135362	17409728	14319043	17269538	11030033	4712614	8611731	13792110	18412878	17144038	14392830	20404164	12973483	21944598	8205862	8965681	9495953	12436234	10600688	21713116	15365473	21651246	18590330	7794082	8050272	12598700	19158096	13908108	18440590	18031016	19840530	24679186	9989767	8181788	7359681	11454005	12530347	13267420	18293146	12567982	16807500	7388756	5863118	7657282	14876243	11299043	14301553	13937186	14626354	10463381	6001813	8271372	7259540	12600847	13542178	18788592	9833427	14389464	20043934	5309379	5688737	6878110	22605906	10101217	23835918	17847916	11111219	12310243	7262156	7814595	14867324	15574277	22215408	30133144	19145854	15515585	21375676	893244	6329086	9788010	13845047	17821562	20257156	13230510	11737753	18078526	7308618	11314648	22508874	13346847	10369209	33418306	14756789	23625268	17239224	10094029	9170472	5855759	12347829	11679254	12424996	22885676	22424868	26361908	1986372	7398187	2714251	19956590	26511904	23246706	18401580	15992295	16309527	13003128.7350171	6269710.45803774
6	10.668	84.045	Unknown	[M+H]+	adduct linked to 644_[2M+3H2O+2H]+	0.39	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.32	180821_Smp_MS4C115m_A	84.045:1075206 85.04835:100323 86.05171:83608		3568336	2537184	10397442	2847734	3104994	1800254	2095291	776020	8133668	5704835	7964927	3418898	10171424	1925198	1130091	4345991	10829591	2175071	8965317	7992144	5902671	7030621	1196032	1861758	511854	1349040	12255055	3465888	14527700	5397020	6542039	7659014	6698830	6115885	3464448	17841942	2144851	1379225	4384512	1216317	1997501	6294616	4151020	1200132	8265158	7419721	25034076	4986598	6901636	5605983	2140318	801178	3649517	7784194	2429362	5877358	3896807	3094321	8679122	7582043	7228511	3215416	14575388	17211538	13954065	4550778	2632624	10112646	7103114	10581190	10421492	22246576	5664917	1466766	3424242	764915	1673137	1912918	2626963	1705018	9278673	6753114	13008647	4044256	3772438	2725583	7970660	10456356	919324	10080795	8470406	1399242	4949494	1827799	2028386	6608388	3143113	2593221	8477493	2803872	3896868	4405039	1363286	10391008	3062842	4376014	1291090	3604810	9713462	16378943	6934740	1497663	7034480	2549451	1951561	1694314	2647978	11681585	16448133	6532296	2060202	7124691	3182724	3653007	13112078	6890624	16797592	3350973	5642372	5981871	4314570	9801862	23822650	8892371	8015771	7870795	7907386	5102552	5051733	2899033	15534288	4754934	12820836	13714112	20718862	11381545	6375741.40111301	4956824.26060108
7	4.248	85.02892	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.91	180821_Std_4uMStdsMix1InMatrix_2	85.02892:1075314 86.03227:45941 87.03563:42626		1721692	426115	277218	293756	1230846	709021	860136	463360	396513	363816	294835	572557	548806	128930	47339	119987	176417	249295	226816	202056	319594	331098	117052	127150	167694	81841	1359070	986276	809098	749065	1181768	1128872	125406	102636	124622	8457	145796	151280	178797	1035462	907855	380990	1561781	1420468	466065	1114003	1804997	1367990	1115246	1731253	51207	121826	60726	250974	495834	1323880	342504	349694	363593	121892	109162	128444	135394	108727	144731	1164065	1664213	824295	251779	1601540	1296921	179998	195795	262648	352487	336345	380878	225841	366022	243664	94977	92921	84199	193610	108390	104579	189506	42969	180268	25019	14798	27844	220164	232032	191569	96733	90888	72177	43678	7142	40925	155162	68065	197441	110349	75540	107043	61944	102648	87014	171396	299704	164939	30755	76473	71610	56488	35927	47333	61955	48338	47606	22191	40010	98850	86202	101878	28457	105605	148549	61031	20095552	20503576	24533130	34485928	42833744	41466836	235394	191522	55721	6352074	671307	954827	529159	347052	574622	1661791.81607181	6353931.9743946
8	8.555	85.02894	Unknown	[M+Li]+	adduct linked to 612_[2M+3H2O+2H]+; similar chromatogram in higher mz_416; similar chromatogram in higher mz_376; adduct linked to 586_[M+IsoProp+Na+H]+	0.37	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.13	180821_Std_4uMStdsMix1InH2O_3	85.02894:1296078 86.03229:30426 87.03565:31098		33863	18032	22382	12520	88269	38107	4537	310014	217976	339690	358416	514304	481784	91873	173971	53875	179137	107256	126265	169971	257779	135656	97297	121055	125438	178752	745087	576685	594439	647389	885524	1005230	372272	429227	458143	272628	1054833	599572	32241	7544	65970	101054	90172	235325	555467	823320	693162	71330	8487	24403	254451	137655	360980	833294	1883948	922015	51133	96052	39687	307472	172967	341301	1140223	1321141	1299465	30610	36303	15271	234137	235126	173168	791214	821370	1794659	64464	11638	97073	318530	256762	374436	711489	1231621	614396	71076	27928	16798	235364	342957	291430	501408	907611	676101	53279	52014	11766	115258	187013	295204	830410	549647	603779	56404	25934	55161	533673	740334	799080	693867	989547	845149	89560	52058	25417	208031	265286	260726	801299	526664	911600	32455	34603	59450	67711	299506	486613	1269642	1078713	793556	12683	7627	31274	22753242	28074762	29222196	19219444	28433826	797766	11154720	2698375	2359930	6234910	2796800	9029138	376399	475052	533540	1462770.81511531	4792727.82283271
9	8.704	85.07655	Unknown	[M+H]+	adduct linked to 160_[M+K]+; adduct linked to 171_[M+ACN+H]+; similar chromatogram in higher mz_980	0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.13	180821_Poo_Day1and2Poo_Fullpos3	85.07655:408722 86.0799:242909 87.08326:5067316		1347570	1859466	160619	643515	977784	1858475	881348	419041	854270	362452	681271	1538300	1592525	2513140	3500475	4260252	1118803	858163	157027	1094526	1285800	338795	2625731	276583	884897	2427470	766695	2063521	301887	1410753	121857	2120669	353931	664022	1936041	1288953	432415	282070	1528340	331489	218511	1470408	569957	2272579	515580	1073814	668986	1217912	3125207	1341982	703319	599997	1013482	1925722	367718	1176023	115262	898096	965784	757154	2098014	774709	576032	1258956	209329	576083	1694010	633098	343341	1102186	894091	525598	818457	1706533	1638571	520250	408947	2638828	459515	845336	534997	2879819	1341100	2038688	723596	957367	897495	258195	156734	782731	993039	905705	623873	605302	628971	740526	995549	657531	794351	1031294	959328	897711	1521380	980345	1451055	984609	618226	301840	152288	700970	1100618	2007776	1165736	1576281	2853376	435984	1141259	1114786	492665	834234	631285	1315039	838617	464878	1108123	490239	598068	659719	741911	568534	1182915	857649	1705481	4638960	708847	572738	374680	871967	2527648	2689491	765961	1658753	1261902	986450	769031	140826	1080872.34680009	790080.561260889
10	10.854	85.07666	Unknown	[M+NH4]+	adduct linked to 182_[M+ACN+H]+	0.658	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.39	180821_Poo_Day1Poo_DDApos50	85.07658:784566 86.07993:219069 87.08329:250093	58.0643:2495 58.06588:30673 64.42683:1696 68.05018:12162 69.04546:1771 69.05793:1571 82.12572:1804 84.06402:2016 85.07662:123841	3966119	782171	1162072	167367	682971	1553721	1790757	580089	819631	783206	1263656	1810502	1526389	3368788	9607397	4934211	900409	399854	1379635	1796722	3511006	2105396	16582512	9562120	5644938	12443736	975070	1303814	1958846	1417010	1587441	1935479	991161	653617	2148187	572645	1957509	3163260	942632	1697770	4157056	1295208	497788	6184923	2861938	827001	924018	1044909	4953994	7198065	2697114	1085449	1329175	2263811	1452445	1985849	1540179	2714601	478678	1936414	2417806	1271690	1292923	540019	690825	1696811	2005584	2894034	3988703	5334065	451640	1757457	920675	2181307	1666156	4125873	2856178	2133719	867488	3634966	1298135	2021758	1921816	2527474	1350111	443168	2819797	2084040	6098316	416939	1480447	1893807	5623486	4085083	1051795	2949591	748751	2532678	2279158	973164	1557621	4859850	1862074	2837312	841168	250085	3420360	1490737	2603514	7119362	744359	5928564	3677524	1664894	1261248	2220420	2225456	588696	2634550	665871	1033113	450971	747982	2957070	2505286	5221965	1819331	4402092	2052747	4784498	1096058	472197	563949	1243676	753959	1137239	941896	656502	705543	1779359	809109	1085089	1204002	1023143	2422710	1365306	2307358.37157534	2265621.99466635
11	11.759	86.06056	Unknown	[M+H]+		0.479	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	31.17	180821_Std_4uMStdsMix1InMatrix_3	86.06056:4761109 87.06391:5285434 88.06727:620900		1332826	1246672	351036	1389148	2843675	745433	2953755	3980338	2415092	3963193	2664420	4770391	4936688	1939721	1515622	1103660	3049013	1946520	1939338	1873136	4405042	1303718	582920	463637	1323631	235042	1953890	2292490	2880770	2921966	5655244	5691014	2600414	3892212	3040840	3282216	6049196	4222236	1858818	404683	1375764	2065871	4426358	5863608	6646848	3683688	2899089	1582808	2687262	5339892	2099492	2433236	5173948	3412858	1595648	1121392	4585020	3322645	708044	1165718	2540966	4147790	1852227	5282532	2920576	1693950	560533	6449268	9042231	5235730	2491591	2416513	2175924	4367093	3993167	11680227	4758750	5307314	2141383	13501066	4285490	4862042	2534436	4647096	1666588	1381266	7109686	7080586	6340265	1493908	7862232	2611346	1163165	6456539	845051	3470425	4217803	8036418	3721118	545722	3201351	997028	1306730	7596352	3370977	5028244	4328744	4117854	4670308	3764832	2870055	6075784	1761165	2754278	10002007	11162829	3368222	2756988	4859509	3052035	2839874	678535	2221850	5745172	3497820	8009144	4049669	13245524	4262237	2538348	885525	16771308	42460812	24819064	4826172	43130660	62729956	3032155	1380873	905230	4045640	5892881	7907454	5011034	4038353	6449156	4832319.16738014	7361754.46636119
12	2.365	86.06062	Unknown	[M+H]+		0.356	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.97	180821_Poo_MesoScopeQC_5	86.06062:170798 87.06397:66153 88.06733:539254		4633950	2709676	2717412	7393102	2003503	3456449	3460806	3218300	2246516	3260644	2992299	4650034	3749099	1433717	1361418	1143396	3730110	2605175	2322681	2425421	5618732	3869520	776271	1025502	846307	1412687	2751213	2457064	3483812	3235150	5552552	4439764	3655016	2359825	2455176	2769140	4088588	3530233	2818051	3064874	3770032	2690338	3273723	3937372	3549755	4223522	3050570	3920828	3152756	4988792	2610494	3288851	1993997	2287730	4456713	2730445	4866698	4949444	3537971	2657461	2152115	1119516	1953327	2290204	3876522	3667420	2218978	2418473	5301870	4621984	3109365	2595674	2825853	4241730	3888745	4465788	5080296	4242232	2739074	4071035	1247756	3501974	3823325	4966619	1585536	1956175	4811444	4988278	4751656	2845660	4212849	2458440	6023260	4817950	3034144	2010776	1375517	5265604	4555552	3049149	2543934	2727811	3552915	3781069	2457137	3123566	2810335	4468320	4277493	2763113	2468070	4867121	1960435	2551158	2685115	3040455	3485869	1778176	2033082	2873186	2699730	3313288	2247886	4359562	2734061	5284876	3719264	3374976	2475488	4401022	2041634	3896210	2593050	4441354	4205412	4305106	4622866	3033756	2115770	3953271	3143286	1750119	4995601	3609365	3324131	4984523	3299291.1994863	1173779.04603781
13	11.032	86.07179	Unknown	[M+H]+		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.27	180821_Smp_MS10C215m_B	86.07179:430986 87.07514:504097 88.0785:346403		4387920	1067061	270413	5323588	1646866	1298970	2474949	1683799	1465883	1787196	1356478	1423669	1350688	1558244	991695	1060165	2413412	2104951	1405390	1646045	2847262	2506642	3600378	1689884	695122	1297317	1548674	1938025	1857962	1290545	1231600	1230551	1777918	1560553	1363172	1603175	6410582	7409591	1544381	4937126	1534942	17190476	1646031	2147422	3110136	2345652	2068769	1642323	2097519	3233150	1673921	1900100	3845018	5652324	9023177	9088364	8585666	8189519	1479943	1586904	6816840	1347994	1406043	1641497	1248718	7243739	2588429	3948304	7895862	3018629	1416244	9383789	1891178	6783312	1419055	3727444	6125173	817335	1781085	7238725	1420579	3934594	1661499	7866664	3404428	1466013	9656933	1282558	3129698	1508306	10119636	6933158	4752021	6642129	3902408	7456868	1401917	9333946	8218783	1579347	4861518	2281770	1933823	3764309	1746083	1650089	1939348	1421095	8012898	1281042	1795166	2060559	2220598	2267750	2285328	11162830	8539657	1629474	1508748	1577352	10624556	7776874	1642104	3213616	1461360	3538262	2764848	1881164	9447713	2548280	1677828	16330688	16599716	1612699	1686527	12511036	8206488	1584861	2211601	2740216	1939857	2068908	1375226	1648566	1941011	2185816	3641570.7609161	3333471.87915149
14	7.092	86.0969	Unknown	[M+H+NH4]+	adduct linked to 329_[2M+Na]+	0.507	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.32	180821_Std_4uMStdsMix1InH2O_3	86.0969:2526793 87.10025:231824 88.10361:420348		221339	300428	247311	1523076	927380	187095	1037320	3725990	3209135	2843873	1127745	4579832	5067968	827014	939008	1617366	3042071	2471857	1929645	1822689	2464210	2548026	1606156	711178	2997626	2639494	3546393	3000521	3079635	2325633	3698182	3687703	3195128	5279742	3090392	1903424	3564610	2386326	2193758	1989350	1986043	2471054	5327854	6356000	235655	3396002	2011657	3203764	1380030	3099236	3823592	2699111	3659082	3145362	4239864	1960396	5084390	2302487	5041134	2335125	2411718	3474362	2263677	3001280	2874178	1182306	1351859	1867412	4005590	3412027	5536720	2070129	2166639	2944154	7890671	2696674	4873505	3996612	3186986	3941140	2234813	2944107	2552501	2292263	1208851	3298289	3681507	4801397	7506822	4958093	6993782	3727674	1277968	1589854	2034643	5463040	4965208	4939628	34753512	3308772	4035995	495658	1642624	1444167	6438086	8725093	6595098	3351183	6406574	2107555	4313536	1657717	709697	3961359	2923460	8911092	3214660	3589850	4116121	4064526	1913507	1518696	3424560	3949390	4473488	4943340	2868261	5335248	1604676	4373030	3474858	21841276	34554040	56532696	20189576	38967692	50691820	585609	312887	302332	4409927	4641470	7156967	4723858	4240534	4930758	4778481.99389983	7908170.08124447
15	7.339	86.09702	Unknown	[M+H]+		0.233	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.89	180821_Std_4uMStdsMix1InH2O_1	86.09702:1773518 87.10037:290490 88.10373:665908		81914	920866	331123	1523076	740205	488331	1037320	5571214	3209135	3720030	3657467	4579832	5067968	882009	2786148	1502666	348888	2471857	2517007	1931963	2464210	237268	1189938	401284	52989	833511	3546393	3000521	2897234	2573778	3425556	4286454	2866272	6875095	3084808	1362655	3564610	260035	2193758	1989350	1986043	2471054	7058568	6356000	2231656	3396002	1954350	2797087	1301142	179972	4556555	2699111	3659082	3145362	4332294	1971442	5990660	224523	5041134	2464115	1975654	3474362	2186333	989098	3851167	1342664	1351859	1867412	214720	296185	6796664	1805485	2166639	4331216	9045566	2696674	208445	3481285	3231080	3941140	2559026	380687	2552501	2292263	1487520	3298289	3681507	34440	7506822	6584156	7912332	3780333	133215	1589854	2034643	5463040	6210172	4939628	15886088	3308772	4035995	495163	1642624	343594	8170074	8725093	6595098	3351183	211265	2107555	5378126	1657717	569989	3500443	2267669	9333206	3214660	3589850	4313864	5720276	1913507	1759041	3424560	4976647	2388255	6739056	2584750	5669338	1604367	4373029	3820409	34356572	34554040	45027372	37077592	38967688	339312	1369905	78799	181531	6652526	4737056	50311	6003540	4357054	46724	4242851.02988549	6849880.75108261
16	11.852	87.04456	Unknown	[M+H]+	adduct linked to 79_[M+NH4]+	0.685	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	65.94	180821_Std_4uMStdsMix1InMatrix_3	87.04456:4493544 88.04791:307577 89.05127:201559		725457	643033	596094	302348	1034851	141158	673752	2426616	1589094	1860464	1435963	2641729	2847701	425566	489279	433952	1568740	1243110	1324849	1293802	1582219	2136284	238695	537365	710939	285892	1495386	2216982	1926379	2119864	2737883	3007200	1898274	2268482	1665536	1499590	3606916	1889612	888217	1074480	1538079	1942485	2819871	3995569	4962994	2337096	1659170	1744303	1866768	2254329	1023731	1683435	3533645	1477186	989108	1447044	975919	1418114	1917455	1552418	1461749	2555795	1383232	3476487	1945454	995023	1064926	809110	3047160	2528663	2058067	1501372	1269420	1731330	1419264	1378675	2062807	3127352	1541148	2308489	3222716	3025887	1359395	1710266	389358	675073	1739182	3879882	2756808	1185365	1723080	1381142	453242	1520381	1066978	1696733	2752254	2138398	2060877	2048957	2475587	1241581	706519	679209	2306206	3322416	3004528	2356832	1810491	2260600	751677	150402	1132924	1765829	1505934	2113575	180069	1484548	3477974	1437517	568326	660546	1117792	3132864	3163043	3302212	1865911	1570790	622271	1628100	1387497	32792706	36919480	60237324	29285542	38037576	56071572	2705952	2275160	2268233	2828368	2087178	3467616	2278295	2122090	3281108	3444629.73030822	8447960.8962906
17	10.395	87.0446	Unknown	[M+2H]+	adduct linked to 291_[M+CH3OH+H]+	0.466	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	78.62	180821_Std_4uMStdsMix2InH2O_3	87.0446:1339552 88.04795:152992 89.05131:60376		346777	849709	109889	529016	535074	304795	183333	887369	931816	900216	735804	880910	994691	447351	325155	424997	755175	637950	621691	462977	634332	676661	383043	379492	579059	527359	1326568	1273062	1034705	1025764	1493807	1252066	784252	1009758	620313	984657	2093913	1927834	517855	192499	55120	332616	842503	669006	1454757	2492287	1710992	662416	303978	359114	380930	495193	534267	1450254	2239448	1308530	123990	211366	613587	732385	488788	1122345	1789473	1849068	1931328	394247	421914	574538	728099	504370	760854	1575919	1791945	2837145	359652	71995	276173	874954	837212	1310161	2110610	3026937	1467506	221323	171011	384114	616830	982261	672084	1275781	2597383	1805834	175463	55830	370605	683420	632961	740160	2396087	1677530	1543622	197927	71496	253420	860936	917326	1373517	1342700	2048078	1404325	442856	44069	63015	563300	426601	479744	1570211	1142741	1606469	159732	197983	149228	673580	656919	1322613	3222417	2242728	1828831	45964	171838	173205	509772	707764	3854608	1738445	860609	1009865	14518750	8043426	16733537	4705994	929091	3818676	901254	747284	1104027	1215745.47046233	1979453.91667434
18	9.668	87.09215	Unknown	[M+H]+	adduct linked to 182_[M+ACN+H]+; adduct linked to 396_[M+IsoProp+Na+H]+	0.473	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.55	180821_Poo_Day1Poo_DDApos35-2	87.09216:358596 88.09551:531100 89.09887:76256	51.20817:1408 58.06571:4525 65.39395:1574 65.841:1541 68.38877:1678 70.0658:64984 86.06047:6865 86.07175:4811 86.08422:2950 86.09687:7336 86.1786:1527 87.05564:4504 87.09221:52867	25982438	4925716	3237976	467898	5522270	1965147	1909780	10599430	4544622	6036615	6458636	5847480	4144110	7348149	5861008	5188216	4671920	1821253	11078334	2584090	5681692	7832271	2601662	2331980	2781832	2669877	3214180	5812036	5828616	3029602	1404188	8845875	3303336	6262359	3661378	13741763	479440	4624571	4830140	3856605	5738142	5096456	4897318	12892781	15594078	6543464	2012324	8324601	3966755	9831878	5460372	2743793	4623286	2948994	2354941	4856903	10212627	3201012	4405641	2101959	1789132	5068520	957441	1955204	4793080	1837004	3103440	6051236	1399045	3748681	4284592	1857145	3765066	9085173	12925763	322346	6516834	15849963	1665623	8546423	4434724	18163890	3062247	8046652	2947610	4255420	3375943	19535028	1207287	4482430	15170276	5471908	7153192	1152728	1734109	8337206	3610321	816802	4193696	2499152	3435156	8158240	4562486	1831697	5078351	657213	3779143	707134	3021883	4168982	5853740	8213874	5079938	9309769	2919116	7016858	5989494	5146770	5961358	4764814	3837918	4278789	1906900	5531418	7597390	1406401	3418655	3367661	2003090	378809	4366750	3959229	1240589	7695394	15932166	2725593	3760340	6113607	13720095	19446048	11203280	2900054	8645536	5518328	1253765	3909040	5395486.37585616	4233580.13844475
19	7.293	87.09219	Unknown	[M+H]+		0.658	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.45	180821_Poo_Day1Poo_DDApos35	87.09229:427288 88.09564:810342 89.099:197608	51.9935:1626 52.31361:1371 53.02617:1719 53.03933:4914 57.05805:2402 58.0551:2530 58.06591:7853 69.06882:1850 69.07063:23974 70.06584:95110 70.82245:1547 71.04977:5866 81.49321:1586 82.77863:1409 86.06051:7049 86.07179:2745 86.08441:3664 86.09705:25445 86.26115:1558 87.05582:4662 87.09184:39624 87.09457:6344 87.10019:1730	15258057	1958289	8846402	9942583	12960616	5600748	10847598	9834468	13072850	2031830	7277829	9409850	9821650	2240654	3439926	6361520	2070613	4836128	12640396	2978481	6659440	9790055	4381446	3704819	2891991	3227645	10138572	13361955	4177105	5229481	10354317	11322781	10244015	10652650	8568150	7233837	9449440	13434700	13223263	12840524	9952621	8494838	8176398	10919682	10673663	14375739	3307014	11016777	16103252	13885027	9407831	11516221	5005422	8344674	9427227	3254269	11593864	10039931	17413610	2504360	9436755	6607104	4383814	6214906	3245565	7059364	4018550	4091898	10801266	11921421	9390818	4318451	10734296	12295983	12656153	15844144	12739201	12952683	2506112	11125379	2862744	12392042	9919220	11451068	8881359	3346570	8572666	11857386	9391316	1495281	13575532	11994350	13655967	11352050	2044892	8904638	1374484	9020266	4527192	9841429	5755558	12251967	11831841	3201466	5639854	8437894	7051064	10399094	11632042	11343271	12097386	11785234	9533404	5956008	1968448	8703752	9953988	9919447	10278991	9799402	10753552	1096280	8067072	10854734	3623854	3074850	4225766	4928352	8374923	11569202	11746207	10005211	6010916	495835	6707954	8701979	12150825	1895241	5178160	2556684	3942745	8384034	5088704	4984358	8920559	9033048	8263318.92979452	3850366.32557341
20	11.333	87.09219	Unknown	[M+H]+		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.03	180821_Poo_Day1and2Poo_Fullpos2	87.09219:2873954 88.09554:1916621 89.0989:203848		6148870	5134444	5593661	850039	6357098	6230995	4504791	10599430	4187892	11371422	7311239	14846009	12222079	3041243	17317958	10402575	5197655	6611253	4393165	5177320	24345278	8401079	8519498	4598140	3734709	2391424	3571295	6686854	16517272	9649910	16693191	13442351	6800074	4916298	6007156	7745900	18579046	13614906	15393503	8110854	15214471	15073165	8267228	5956530	5834223	9428914	4756226	8175556	13126108	19214180	12448445	8393322	13882734	8171710	5064302	3590132	1060243	5527564	16543017	5636162	3044724	7153566	10390317	13097313	5458864	3266848	14752002	10986813	22435404	14769735	5218924	12477184	9524266	5913666	13946864	7696763	8868400	13691496	5979212	10918124	6698558	4549910	4537920	4031310	3989796	3511147	7571436	8996708	2383350	1381638	3416514	3508867	5568720	5845060	3423159	11003151	5004664	5039622	5942488	6055595	11782628	3093817	9740009	4392553	6487624	12122775	8335926	3329131	7390662	6149989	2347142	5569885	4495364	6181102	4343982	3998204	2463907	2336074	8316530	5423518	8748488	4458324	6329471	7762928	2811030	4249312	3886181	10138183	3095706	18895742	2374033	3629562	11707482	18626136	5526372	7440042	38211276	10538914	14124774	21253542	6072162	4703606	13191860	8435551	6590442	9926362	8257948.67808219	5360001.59167263
21	14.689	87.0922	Unknown	[M+H]+		0.274	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.13	180821_Poo_Day1Poo_DDApos50	87.09218:850172 88.09553:1723376 89.09889:148272	53.03938:11143 58.06584:8980 60.23558:1529 66.75389:1759 69.05796:7075 70.0658:282229 71.0498:10475 71.06105:5215 71.06912:4076 78.40524:1825 85.07648:3824 86.06061:8657 86.08437:16722 86.097:5993 87.05568:3131 87.08776:2500 87.09219:39340	8050647	1323986	6770934	3619371	3605839	1694253	433672	1778437	2279977	362570	1439344	672154	1768138	5947730	4782280	5087980	9393812	2575810	4532638	3205282	9165296	3965097	5260452	1036319	2093414	8163591	2244952	631001	1115686	641528	2541080	3591561	3439488	2514210	170479	3167602	1345884	1548267	3243428	1035171	714734	1101354	4514154	13367962	2194826	3281381	1205598	484832	342585	4163457	1410884	355997	286544	968470	1080676	624322	1023864	1309574	5227837	1715408	511582	1753836	355229	7864550	4234226	1310714	939766	359762	2671572	5014353	4552416	1842280	2970653	1525866	1100412	1127252	1868341	513630	2965194	16196287	2599213	13784454	2955213	1470592	1060952	4598744	741896	9560144	329563	4427446	5274778	459027	13090909	479110	2457842	1592565	3136584	919294	2837860	576607	3023482	925731	3098091	2893430	3063954	10077927	381608	1525488	2255820	1199336	4168776	1609559	271796	1661257	1975355	1182176	655162	4000378	8894429	528390	1577143	278685	3587437	11272708	1773530	5258690	623315	338811	478303	434808	373004	2376365	4106007	5657204	925805	230842	3399070	3882250	7505812	11620274	410961	744102	3293782	2186659	1545720	3055024	2972417.76797945	3069621.13389375
