mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
242.13924,242.13867,3OC8-HSL,201112_Std_250nMStdsInH2O_20dda1,5.09,4.29,5.89,"102.0554, 100; 141.09108, 54.9; 242.13882, 28.9; 56.05029, 17; 99.08088, 14.8; 242.11784, 11.5; 184.13329, 10.9; 214.1436, 10.2; 98.06046, 7.7; 74.06072, 7.5; 108.08112, 5.7; 222.02388, 5.4; 136.07585, 5.2; 225.09097, 5.2; 196.13303, 5.1; 222.40533, 4.8; 242.15261, 4.4; 71.0862, 4.1; 224.12783, 3.7; 135.04427, 3.5; 242.08936, 2.8; 222.41646, 1.6; 222.43454, 1.5; 201.00665, 1.5; 200.12825, 1.3; 219.01767, 1.3; 173.01215, 1.3; 84.96039, 1.2; 195.40645, 1.1; 96.40617, 1.1; 131.64046, 1.1; 125.60027, 1; 184.23639, 1; 125.20426, 1; 143.70114, 1; 75.39606, 1; 222.73859, 1; 133.9062, 1; 222.39224, 1; 93.28501, 0.9; 155.49832, 0.9; 99.2655, 0.9; 92.13177, 0.9; 175.44582, 0.9; 182.7709, 0.9; 173.08408, 0.9; 208.10147, 0.9; 98.60102, 0.9; 70.85752, 0.9; 125.03511, 0.9; 137.76282, 0.8"
244.17014,244.16949,HHQ,201112_Std_250nMStdsInH2O_20dda1,10.482,9.681999999999999,11.282,"244.16952, 100; 244.13308, 1.7; 213.09098, 1.2; 138.09132, 0.8"
245.09599,245.09549,Vitamin B7,201112_Std_250nMStdsInH2O_20dda1,3.522,2.7219999999999995,4.322,"227.08478, 100; 245.0954, 64.8; 222.39371, 3.9; 228.06874, 2.2; 222.40901, 1.9; 222.41896, 1.5; 221.93031, 1.1; 65.62523, 1.1; 248.44106, 1.1; 78.32546, 1; 122.54607, 1; 55.45437, 1; 69.50045, 1; 174.69621, 1; 54.85974, 1; 267.86981, 1; 150.6554, 1; 57.80652, 1; 50.81301, 1; 175.36894, 0.9; 82.60764, 0.9"
247.13342,247.13293,Abscisic Acid,201112_Std_250nMStdsInH2O_20dda1,6.536,5.736,7.335999999999999,"247.13289, 100; 229.1223, 78.4; 201.12746, 51.6; 187.11183, 49.6; 191.02272, 40.1; 219.01762, 38; 247.01263, 24.9; 173.13249, 11.8; 163.07542, 11.6; 191.07024, 9.7; 149.09619, 8.8; 205.12257, 8.4; 124.08703, 6.5; 109.02899, 6.2; 219.13782, 5.9; 173.09615, 5.8; 222.41814, 5.7; 209.03336, 5.6; 237.02838, 4.5; 265.02316, 4.3; 135.08049, 4.1; 137.05971, 4; 211.11163, 4; 163.02762, 3.9; 109.06507, 3.9; 83.04963, 3.7; 84.96026, 3.5; 97.02882, 3.3; 121.06514, 2.7; 159.11699, 2.5; 150.10379, 2.5; 222.40405, 2.1; 203.14326, 2.1; 222.42912, 1.9; 232.04881, 1.9; 69.03418, 1.9; 260.04462, 1.8; 237.83929, 1.6; 145.06477, 1.5; 163.11139, 1.5; 119.08602, 1.4; 257.07986, 1.4; 257.89694, 1.4; 185.13202, 1.2; 100.91145, 1.2; 97.49218, 1.2; 101.21951, 1.2; 111.04432, 1.2; 147.43446, 1.2; 76.86038, 1.2; 146.85562, 1.2; 184.70657, 1.1; 81.91522, 1.1; 93.87543, 1.1; 103.47755, 1.1; 100.21466, 1.1; 58.80035, 1; 101.16811, 1"
248.03239,248.03174,Pyridoxal Phosphate,201112_Std_250nMStdsInH2O_20dda1,0.802,0.0020000000000000018,1.602,NA
248.09229,248.09163,p-Coumoroyl-HSL,201112_Std_250nMStdsInH2O_20dda1,5.098,4.298,5.898,"147.04407, 100; 248.09154, 1.9; 222.4015, 1.2; 224.92743, 1.1; 248.0155, 0.7; 192.02638, 0.6"
251.12834,251.12773,Coenzyme Q1,201112_Std_250nMStdsInH2O_20dda1,9.182,8.382,9.982000000000001,"251.12801, 100; 219.10164, 76.3; 191.10661, 5; 223.13292, 4.7; 222.43077, 4.2; 173.09657, 3.2; 233.117, 3.1; 222.4169, 3; 201.09108, 2.8; 187.07555, 2.7; 59.04992, 2.3; 98.98449, 1.9; 274.10739, 1.8; 145.85081, 1.8; 210.02899, 1.8; 194.05659, 1.6; 232.92879, 1.6; 181.08626, 1.5; 108.56208, 1.4; 163.90656, 1.4; 137.38455, 1.4; 69.06615, 1.4; 77.28644, 1.3; 183.67081, 1.3; 66.04052, 1.3; 58.88545, 1.3; 50.74268, 1.3; 86.61925, 1.3; 59.97141, 1.3"
252.10966,252.10774,Deoxyadenosine,201112_Std_250nMStdsInH2O_20dda1,0.727,-0.07300000000000006,1.5270000000000001,"252.10771, 100; 234.09712, 93.3; 216.08658, 66.1; 144.06552, 50.2; 126.05509, 26.1; 84.04494, 26; 222.4375, 3.7; 98.06046, 3.6; 96.04482, 3.5; 210.95068, 3.2; 72.04501, 1.5; 97.02895, 1.4; 233.93167, 1.4; 94.75986, 1.1; 202.38412, 1.1; 229.07501, 1.1; 228.92392, 1; 228.96062, 1; 80.05029, 1; 124.0309, 1; 125.38689, 1; 186.07637, 0.9; 180.36975, 0.9; 112.10327, 0.9; 99.87194, 0.9; 152.79024, 0.9; 208.24208, 0.9; 59.67625, 0.9; 116.95886, 0.9; 125.04791, 0.9; 90.39321, 0.9; 71.04743, 0.9; 126.63087, 0.9; 59.55061, 0.9; 61.79785, 0.8; 76.52124, 0.8; 52.41699, 0.8; 77.4257, 0.8"
256.19128,256.19077,C10-HSL,201112_Std_250nMStdsInH2O_20dda1,9.032,8.232,9.832,"102.05543, 100; 155.14313, 86; 256.19098, 35.1; 232.92813, 26.3; 74.06081, 17.8; 81.07055, 16.2; 256.1333, 16.1; 95.08616, 14.7; 238.18038, 14.2; 71.08629, 13.7; 250.9388, 11.6; 137.13259, 9.2; 85.10178, 8.5; 214.91768, 7.9; 256.20605, 6.2; 255.94446, 5.6; 57.07068, 5.4; 228.19598, 4.7; 256.26347, 4.6; 222.42745, 4.1; 256.16884, 2.9; 222.42371, 2.8; 222.4138, 2.1; 56.05023, 2.1; 222.43637, 1.9; 67.05497, 1.7; 155.14965, 1.5; 273.95496, 1.5; 222.44556, 1.4; 224.09766, 1; 83.08614, 1; 256.04688, 0.7; 200.37877, 0.7; 256.22665, 0.7; 64.55963, 0.7; 256.09827, 0.7; 119.45448, 0.7; 247.63573, 0.6; 97.10162, 0.6; 63.83375, 0.6; 116.31334, 0.6; 76.96837, 0.6; 174.19203, 0.6; 205.91951, 0.6; 129.66733, 0.6; 228.1024, 0.6; 122.78938, 0.6; 166.20581, 0.6; 214.92839, 0.6; 221.54666, 0.6; 61.13891, 0.6; 74.28545, 0.6; 153.16766, 0.6; 205.79259, 0.6; 236.69844, 0.6"
265.1123,265.11172,Vitamin B1,201112_Std_250nMStdsInH2O_20dda1,0.727,-0.07300000000000006,1.5270000000000001,"122.07146, 100; 144.0478, 28; 265.11156, 9; 247.01226, 1.7; 217.64557, 0.8; 219.01749, 0.7"
270.17053,270.16989,3OC10-HSL,201112_Std_250nMStdsInH2O_20dda1,7.831,7.031000000000001,8.631,"102.0554, 100; 169.12235, 64.7; 270.17005, 31.7; 270.14932, 16.2; 56.05025, 16; 215.86975, 12; 127.112, 10.1; 212.16467, 9.9; 242.17478, 8.7; 73.02908, 6.8; 270.222, 5.7; 74.06074, 5.4; 98.06053, 5.4; 270.11229, 4.9; 228.15968, 4.4; 222.418, 4.2; 225.09117, 3.8; 224.16473, 3.8; 252.16005, 2.7; 270.186, 2.3; 270.08426, 2.1; 57.07071, 2; 197.05447, 1.8; 222.43024, 1.3; 222.40605, 1.2; 208.56235, 1; 136.0759, 1; 74.02434, 1; 247.03206, 0.8; 217.54945, 0.7; 229.08609, 0.7; 200.16463, 0.7; 109.88618, 0.7; 139.72929, 0.6; 74.69096, 0.6; 106.07281, 0.6; 195.58189, 0.6; 131.20157, 0.6; 56.4635, 0.6; 215.04491, 0.6; 109.10142, 0.6; 91.62055, 0.6; 223.09732, 0.6; 194.59363, 0.6; 53.8375, 0.6; 76.39695, 0.6; 188.5076, 0.6; 76.47118, 0.6; 53.84867, 0.6; 127.77433, 0.6; 201.00731, 0.6"
284.22256,284.22165,C12-HSL,201112_Std_250nMStdsInH2O_20dda1,10.213,9.412999999999998,11.013,"102.05539, 100; 183.17437, 72.5; 284.22186, 31.4; 95.08603, 19.2; 284.04097, 18.6; 74.06069, 18.3; 109.10156, 16.7; 194.00917, 14.8; 266.21122, 12.3; 284.23743, 8.9; 284.12834, 7.5; 57.07064, 7.1; 71.08619, 7.1; 83.08615, 6.3; 85.10176, 5.6; 284.29434, 4.5; 256.22768, 4.5; 221.19054, 4.3; 165.16382, 4.1; 123.1189, 3.8; 81.07037, 3.6; 218.79095, 2.8; 97.10159, 2.5; 284.29524, 2.3; 222.43816, 2.1; 222.42819, 2.1; 284.10065, 1.6; 218.77733, 1.6; 67.05501, 1.4; 56.05023, 1.3; 221.20041, 1; 222.42239, 0.9; 99.11746, 0.6"
285.22183,285.22116,trans Retinal,201112_Std_250nMStdsInH2O_20dda1,12.336,11.536,13.136000000000001,"285.29822, 100; 161.09608, 77.7; 285.22122, 41.5; 175.14819, 38.3; 285.11261, 19.6; 222.44016, 16.7; 267.21039, 15.3; 193.15868, 14.6; 121.1015, 13.4; 177.16376, 11.2; 185.13266, 9.5; 95.08598, 9.4; 97.06531, 8.8; 119.08575, 8.6; 135.08046, 8.4; 197.1326, 7.7; 109.06506, 7.7; 253.08585, 7.5; 133.10136, 7.3; 145.10138, 7.3; 211.14798, 6.9; 109.10161, 6.8; 135.11699, 6.7; 123.1171, 6.5; 81.07056, 6.4; 107.08604, 6.3; 285.18503, 6.3; 69.0706, 6.3; 221.09613, 5.2; 222.45258, 4.9; 187.14841, 4.4; 157.10078, 4.2; 234.67622, 4; 95.04957, 4; 65.40178, 3.9; 141.01318, 3.8; 305.98514, 3.8; 83.04984, 3.7; 189.16422, 3.6; 285.12802, 3.6; 53.71922, 3.5; 250.04652, 3.5; 169.10152, 3.4; 231.49583, 3.4; 236.75749, 3.4; 243.17412, 3.3; 109.82088, 3.3; 215.17903, 3.2; 256.02368, 3.1; 65.65215, 3.1; 67.32744, 3; 50.57682, 3; 211.68285, 3; 113.01731, 3; 55.07022, 3; 55.28849, 2.9; 138.26604, 2.9"
298.09738,298.09659,Methylthioadenosine,201112_Std_250nMStdsInH2O_20dda1,2.18,1.3800000000000001,2.9800000000000004,"136.06178, 100; 298.0965, 29.5; 232.92786, 5.2; 316.05237, 4.6; 163.04222, 4.2; 233.9317, 3.7; 145.03171, 2.2; 256.8949, 1.8; 222.41089, 1.7; 84.96024, 1.6; 250.93866, 1.5; 214.91756, 1.4; 274.905, 1.2; 298.04276, 1.2; 222.42596, 1.2; 215.9214, 1.2; 251.94119, 1.1; 222.43552, 0.9; 164.10698, 0.6; 252.00301, 0.6; 254.40723, 0.6; 167.99382, 0.6; 119.52294, 0.6; 288.05646, 0.6; 217.10265, 0.6; 204.85167, 0.6; 227.01466, 0.6"
298.20184,298.20114,3OC12-HSL,201112_Std_250nMStdsInH2O_20dda1,9.384,8.584,10.184000000000001,"102.0554, 100; 197.15368, 74.7; 298.20128, 29.3; 56.05029, 17.7; 240.19571, 10.9; 155.1431, 10.7; 98.06054, 8.4; 74.06074, 8; 270.20671, 6.5; 298.25284, 5.7; 256.19054, 5.3; 252.19602, 3.9; 280.19058, 3.6; 185.53381, 3.2; 164.10696, 3; 219.93095, 2.9; 225.04926, 2.6; 245.56277, 2.2; 236.55704, 2.2; 232.92839, 2; 216.04391, 1.8; 222.43027, 1.5; 233.93172, 1.5; 197.04152, 1.3; 219.94446, 1.2; 176.52829, 1; 95.08605, 1; 254.56769, 0.9; 298.05606, 0.9; 257.07159, 0.9; 222.41655, 0.9; 71.08646, 0.8; 197.16399, 0.8; 238.17982, 0.8; 74.02448, 0.7; 222.44003, 0.7; 234.05501, 0.7; 208.02487, 0.7; 198.54193, 0.6; 136.06183, 0.6; 253.10719, 0.6; 251.94193, 0.6"
300.21674,300.21674,3OHC12-HSL,201112_Std_250nMStdsInH2O_20dda1,8.929,8.129,9.729000000000001,"102.05538, 100; 103.05872, 10.1; 282.20615, 6.6; 300.10571, 5.4; 283.20963, 4.5; 163.14816, 4.3; 74.06072, 4.3; 181.15884, 4.1; 222.43069, 3; 300.21701, 2; 182.16208, 1.8; 301.22, 1.7; 222.41949, 1.7; 164.15176, 1.6; 97.10162, 1.3; 103.05298, 1.2; 301.17984, 1.1; 74.02439, 0.9; 83.08616, 0.8; 300.15927, 0.8; 300.12303, 0.8; 84.04494, 0.8; 81.07034, 0.7; 254.21129, 0.6; 301.09558, 0.6"
301.21677,301.21594,Retinoic Acid,201112_Std_250nMStdsInH2O_20dda1,11.819,11.019,12.619000000000002,"301.21597, 100; 205.12245, 26.8; 123.117, 21.9; 283.20569, 20.7; 201.16399, 14.7; 255.21083, 10; 236.92082, 9.7; 179.1067, 9; 222.43358, 8.3; 177.09094, 7.5; 245.1534, 6.8; 301.10757, 6.4; 222.44879, 6.3; 191.10628, 6.2; 161.09613, 5.5; 109.1014, 4.9; 301.1965, 4.9; 175.14806, 4.8; 187.11153, 3.9; 159.11708, 3.9; 301.17749, 3.8; 161.13229, 3.8; 254.9306, 3.4; 92.77755, 2.7; 179.00594, 2.7; 296.40472, 2.7; 125.52368, 2.7; 135.11729, 2.6; 54.56879, 2.6; 94.30943, 2.6; 300.99225, 2.6; 259.93597, 2.5; 213.1279, 2.5; 53.80897, 2.5; 124.11839, 2.5; 226.08795, 2.5; 199.14827, 2.5; 107.31236, 2.4; 64.006, 2.4; 293.15601, 2.4; 153.84262, 2.4; 109.71822, 2.3; 71.24061, 2.3; 112.56543, 2.3; 283.93805, 2.2; 54.58778, 2.2; 60.31818, 2.2; 63.38157, 2.1"
308.09164,308.091,Glutathione,201112_Std_250nMStdsInH2O_20dda1,0.772,-0.028000000000000025,1.572,NA
312.14471,312.14389,Domoic Acid,201112_Std_250nMStdsInH2O_20dda1,2.56,1.76,3.3600000000000003,"312.144, 100; 266.1386, 28.9; 248.12813, 4.2; 294.13309, 3.7; 193.12231, 2.4; 203.1066, 1.7; 222.40852, 1.4; 220.1332, 1.3; 74.02438, 1.2; 221.93015, 1.1; 276.12338, 1; 221.94376, 1; 222.42322, 0.9; 230.11792, 0.7; 202.12218, 0.7; 88.0398, 0.6"
312.25388,312.25308,C14-HSL,201112_Std_250nMStdsInH2O_20dda1,11.092,10.292,11.892000000000001,"102.0554, 100; 211.20569, 56.7; 312.25323, 26.6; 74.06073, 20.6; 95.08605, 15.4; 312.2695, 13.8; 294.24249, 10.2; 109.10155, 9.4; 71.08621, 9.2; 85.10181, 8; 123.11708, 8; 97.10168, 7.1; 111.11726, 6.8; 81.07051, 6.4; 57.0707, 6; 312.19632, 5.4; 137.13266, 4; 83.08617, 3.7; 193.19545, 3.6; 222.44324, 3.4; 222.42841, 2.7; 56.05032, 2.6; 100.11267, 2.5; 284.25882, 2.3; 69.07065, 2.1; 67.05501, 2; 213.09135, 1.9; 312.12265, 1.9; 222.45311, 1.8; 312.32449, 1.5; 74.02431, 1.3; 263.50241, 1.2; 130.63759, 1.1; 151.14821, 1.1; 236.04936, 1.1; 55.11234, 1.1; 141.16341, 1.1; 52.42825, 1.1; 68.79556, 1; 125.56887, 1; 165.03339, 1; 107.66776, 1; 57.39613, 1; 54.14576, 1; 91.44308, 0.9; 60.47236, 0.9; 70.67563, 0.9; 50.30909, 0.9"
340.23102,340.23035,S-Farnesyl-L-cysteine Methyl Ester,201112_Std_250nMStdsInH2O_20dda1,10.459,9.658999999999999,11.259,"136.0428, 100; 81.0692, 67.6; 149.13255, 35.9; 216.44923, 30; 95.08604, 26.4; 121.10146, 25.7; 109.10165, 22.9; 137.13268, 18.1; 135.11691, 15.5; 123.11709, 13.6; 340.23026, 13.6; 205.19499, 12; 107.08604, 10.5; 69.07051, 7; 340.2999, 6.9; 317.0563, 5.7; 111.11718, 5.3; 163.14809, 4.8; 119.01637, 3.5; 93.0704, 3.4; 340.15427, 3.1; 97.10169, 3; 148.0425, 2.7; 67.05499, 2.4; 323.20422, 2.3; 102.05541, 1.9; 268.07285, 1.9; 273.4986, 1.8; 177.79788, 1.8; 104.26029, 1.8; 313.92871, 1.7; 56.25641, 1.7; 264.50171, 1.7; 356.12701, 1.6; 157.04254, 1.6; 263.38239, 1.6; 150.8772, 1.6; 62.70639, 1.5; 111.52189, 1.5; 56.01698, 1.5; 82.21686, 1.5; 61.30244, 1.4; 63.52458, 1.4"
345.07864,345.07788,Thiamine monophosphate,201112_Std_250nMStdsInH2O_20dda1,0.702,-0.09800000000000009,1.502,"122.07143, 100; 224.01392, 25.4; 345.07782, 17; 232.92815, 4.6; 250.93909, 2.6; 222.44952, 2.5; 81.04523, 1.2; 126.03712, 0.9; 214.91666, 0.8; 150.04538, 0.7; 55.88346, 0.6; 129.41765, 0.6; 89.31084, 0.6; 172.2511, 0.6; 363.33508, 0.6; 109.22453, 0.6; 336.05795, 0.6"
355.15524,355.15457,Decarboxylated S-Adenosylmethionine,201112_Std_250nMStdsInH2O_20dda1,0.922,0.122,1.722,"250.09336, 100; 298.09658, 50.1; 58.06589, 13.6; 136.06086, 10.7; 220.10015, 9; 355.15456, 8; 97.02947, 2.4; 163.04219, 1.2"
367.33649,367.33514,7-dehydrocholesterol,201112_Std_250nMStdsInH2O_20dda1,13.568,12.767999999999999,14.368,NA
377.14612,377.14545,Vitamin B2,201112_Std_250nMStdsInH2O_20dda1,4.312,3.5120000000000005,5.112,"377.14551, 100; 243.08778, 5.7; 232.92827, 1.5; 222.41129, 1.1; 359.13507, 0.9; 214.91801, 0.7; 250.93871, 0.6"
379.33649,379.33539,Ergosterol,201112_Std_250nMStdsInH2O_20dda1,13.55,12.75,14.350000000000001,NA
385.12943,385.12894,Adenosyl Homocysteine,201112_Std_250nMStdsInH2O_20dda1,0.866,0.06599999999999995,1.666,"136.06178, 100; 134.02707, 76.6; 250.07423, 36.7; 385.12857, 23.6; 232.0636, 2.8; 222.44165, 2.4; 88.02204, 1.7; 99.0444, 1.4; 222.45467, 0.9; 97.02872, 0.8; 222.46365, 0.7; 319.23642, 0.6; 220.48351, 0.6"
397.34705,397.34583,Vitamin D2,201112_Std_250nMStdsInH2O_20dda1,13.558,12.758,14.358,NA
399.14508,399.14435,Adenosyl Methionine,201112_Std_250nMStdsInH2O_20dda1,0.772,-0.028000000000000025,1.572,"250.09331, 100; 298.09653, 28.5; 136.06181, 16.8; 102.05534, 12.2; 264.09, 8; 399.14441, 6.4; 97.02885, 2.3; 163.04243, 1.8; 145.03177, 1.2; 74.06061, 0.6"
442.14752,442.14703,Vitamin B9,201112_Std_250nMStdsInH2O_20dda1,4.459,3.659,5.2589999999999995,"295.09363, 100; 313.10419, 7.6; 222.40538, 1.6; 222.41991, 1.4; 120.04443, 1.2; 176.0567, 0.8; 222.42935, 0.7; 382.71326, 0.6; 216.96692, 0.6; 301.17044, 0.6"
445.31067,445.31021,Vitamin K2,201112_Std_250nMStdsInH2O_20dda1,13.94,13.139999999999999,14.74,NA
451.3576,451.35556,Vitamin K1,201112_Std_250nMStdsInH2O_20dda1,14.619,13.818999999999999,15.419,NA
536.43817,536.43744,Carotene,201112_Std_250nMStdsInH2O_20dda1,16.151,15.350999999999999,16.951,NA
613.15979,613.15875,Glutathione Disulfide,201112_Std_250nMStdsInH2O_20dda1,0.764,-0.03600000000000003,1.564,"355.07397, 100; 484.11691, 39.1; 216.76923, 21.6; 409.08417, 20.2; 613.15857, 16.4; 538.12701, 14.8; 231.04369, 10.7; 595.14679, 10.4; 466.10706, 5.2; 216.75656, 3.5; 211.01997, 3.5; 209.00549, 3; 301.92844, 2.8; 235.02081, 2.5; 199.07169, 2.1; 177.03281, 2.1; 421.08594, 2; 69.40891, 1.9; 288.06454, 1.8; 274.10483, 1.7; 116.73777, 1.7; 124.02296, 1.6; 134.26938, 1.5; 108.54385, 1.5; 76.12734, 1.5; 91.0709, 1.5; 208.95503, 1.4; 117.49644, 1.4; 67.77485, 1.4"
664.78607,664.78558,Hydroxo B12,201112_Std_250nMStdsInH2O_20dda1,4.466,3.6660000000000004,5.266,"635.77066, 100; 912.44131, 47.4; 359.10008, 37.6; 147.09164, 21.3; 1124.4505, 14; 664.78558, 5.4; 456.72467, 2.3; 970.47028, 2.1; 456.7251, 2.1; 220.24095, 1.9; 341.08987, 1.3; 636.27255, 1.3; 600.25107, 1; 222.40897, 1; 657.27335, 0.8; 629.26874, 0.7; 913.44055, 0.6"
672.80109,672.802,Methyl B12,201112_Std_250nMStdsInH2O_20dda1,6.309,5.509,7.109,"665.28912, 100; 971.47827, 29; 359.10007, 21.7; 147.09169, 10.1; 1183.48645, 7.2; 672.80084, 2.3; 486.24277, 1.9; 665.79126, 0.8; 341.08844, 0.8; 986.50439, 0.6; 222.41116, 0.6"
678.28943,678.29108,RP B12,201112_Std_250nMStdsInH2O_20dda1,5.082,4.282,5.882,"997.48138, 100; 678.29071, 81.2; 359.10013, 78; 147.09167, 52.4; 635.77075, 30.7; 1209.49084, 27; 664.78595, 14.7; 912.44281, 10.6; 222.40485, 4.9; 499.24445, 4.2; 970.4679, 4; 341.09067, 3.4; 456.72351, 2.4; 485.74002, 2.4; 1124.45105, 2.1; 1095.4563, 1.6; 222.41652, 1.5; 678.79486, 1.5; 222.4268, 1.4; 1015.49542, 1.3; 1209.33569, 1.3; 793.89978, 1.1; 741.70642, 1.1; 650.13684, 1.1; 363.57397, 1.1; 636.27203, 1.1; 625.70856, 1.1; 306.22525, 1; 699.86182, 1; 96.95829, 1; 100.98709, 0.9; 160.21507, 0.9; 365.3399, 0.9; 495.68964, 0.9; 123.70374, 0.9; 327.07477, 0.9"
693.41901,693.41791,Monesin,201112_Std_250nMStdsInH2O_20dda1,11.632,10.831999999999999,12.432,"693.41833, 100; 675.40833, 5.8; 222.43962, 2; 222.42532, 0.9"
790.33667,790.33667,Coenzyme B12,201112_Std_250nMStdsInH2O_20dda1,5.464,4.664000000000001,6.264,"665.28912, 100; 971.47815, 23.6; 359.09988, 16.2; 147.09167, 7.6; 1183.4856, 6.6; 665.79132, 2.7; 222.41171, 2; 222.39645, 1.4; 486.24274, 1.4; 222.42154, 1; 1329.57214, 0.9; 582.09338, 0.8; 341.08875, 0.7; 888.45557, 0.7; 257.77686, 0.6; 278.51874, 0.6; 231.9122, 0.6; 374.03745, 0.6"
863.69171,863.68829,Coenzyme Q10,201112_Std_250nMStdsInH2O_20dda1,16.391,15.590999999999998,17.191,NA
102.0555,102.05533,Homoserine lactone,201112_Std_250nMStdsInH2O_20dda2,0.702,-0.09800000000000009,1.502,"79.0185, 100; 56.96556, 86.1; 70.01329, 38; 88.02371, 35.8; 67.51059, 32; 58.50536, 22.4; 102.09179, 22.1; 76.51582, 8.9; 74.06073, 8.7; 74.02436, 6.8; 102.05539, 5.5; 102.1282, 4.5; 61.00804, 3.7; 60.95846, 3.3; 56.05026, 2.8; 60.04513, 2.1; 90.52646, 1.7; 84.04497, 1.5; 60.08153, 1.3; 78.99773, 1.2; 60.9872, 1.1; 97.00813, 1; 97.02892, 1; 85.02898, 0.9; 59.06114, 0.7; 81.52126, 0.7; 85.52108, 0.6; 57.07064, 0.6"
104.10754,104.10733,Choline,201112_Std_250nMStdsInH2O_20dda2,0.702,-0.09800000000000009,1.502,"104.10738, 100; 58.06589, 18.5; 60.08153, 13.1; 104.07103, 5.3; 81.01492, 4; 60.95843, 3.1; 69.50697, 2; 90.02015, 1.5; 72.00967, 1.2; 60.50177, 0.7; 78.51228, 0.6"
118.08681,118.08648,Betaine,201112_Std_250nMStdsInH2O_20dda2,0.726,-0.07400000000000007,1.526,"118.0865, 100; 118.06538, 71.6; 95.04964, 16.8; 53.03918, 7.4; 105.04512, 6.9; 59.07349, 5.9; 58.0659, 5.4; 118.12289, 4.1; 76.93156, 3.9; 72.08145, 2.2; 77.03892, 1.8; 94.94407, 1.8; 100.11251, 1.5; 83.52357, 1.3; 100.02481, 0.9; 95.02924, 0.9; 81.03406, 0.8; 117.95977, 0.7; 56.96556, 0.6"
124.03986,124.03949,Vitamin B3,201112_Std_250nMStdsInH2O_20dda2,0.845,0.04499999999999993,1.645,"124.03947, 100; 124.08706, 3.4; 80.0501, 3.3; 96.04489, 2; 124.07581, 1.8"
125.09664,125.09628,"2,4 octadienal",201112_Std_250nMStdsInH2O_20dda2,7.023,6.223,7.8229999999999995,"83.04971, 100; 125.09617, 97.3; 125.07108, 93.3; 125.08246, 46.7; 102.02225, 29.1; 107.08589, 21; 79.05482, 18.3; 84.04496, 14.3; 125.10723, 12; 81.07055, 11.5; 55.05501, 11.3; 67.05486, 10.4; 120.03262, 10.2; 125.05988, 9.1; 55.01857, 8.8; 125.09078, 8.1; 69.03409, 5.6; 83.06084, 5.3; 105.0701, 4.4; 91.05466, 4.3; 57.03424, 4.2; 84.01175, 4; 97.07636, 4; 97.06501, 3.1; 97.1018, 3; 125.03838, 2.8; 127.14787, 2.6; 59.59687, 2.5; 72.76231, 2.4; 129.24994, 2.3; 57.33846, 2.2; 63.63098, 2.2; 61.78351, 2.2; 128.98067, 2.2; 69.68688, 2.1; 106.34829, 2"
131.04968,131.04921,trans cinnamic acid,201112_Std_250nMStdsInH2O_20dda2,5.997,5.197,6.797,"103.05459, 100; 131.04921, 70.7; 131.06381, 6.4; 97.00809, 1.6; 131.06847, 1.3; 102.04677, 1.1; 95.04971, 1.1; 131.1624, 0.9; 131.08575, 0.9; 106.45487, 0.9; 84.74896, 0.8; 71.96762, 0.8; 139.14293, 0.7; 148.26221, 0.7; 88.89554, 0.7; 92.33905, 0.7; 52.92339, 0.7; 105.26215, 0.7; 62.38502, 0.7; 56.21935, 0.7; 88.94958, 0.7; 94.82098, 0.6; 51.32708, 0.6"
131.12967,131.1292,Agmatine,201112_Std_250nMStdsInH2O_20dda2,0.663,-0.137,1.463,"72.08146, 100; 60.05638, 40.4; 114.1029, 38.2; 131.12927, 31.5; 97.07653, 5.1; 131.08157, 1.6; 125.96114, 1.1; 148.97704, 1; 107.95078, 1; 85.07668, 0.9; 89.94049, 0.8; 71.93002, 0.8; 90.05558, 0.7; 130.9668, 0.7"
138.0555,138.05489,Aminobenzoic Acid,201112_Std_250nMStdsInH2O_20dda2,1.921,1.121,2.721,NA
144.04831,144.0477,Sulfurol,201112_Std_250nMStdsInH2O_20dda2,1.115,0.31499999999999995,1.915,"144.04781, 100; 84.96029, 58.4; 126.03731, 4.8; 102.97067, 4.3; 113.02967, 3.1; 144.08082, 1.7; 144.10205, 1.5; 125.9865, 1.1; 144.1383, 1; 143.9969, 0.7"
147.09222,147.09154,Dimethyl-benzimidazole,201112_Std_250nMStdsInH2O_20dda2,3.272,2.4719999999999995,4.072,"147.09162, 100; 123.96452, 4.4; 147.04412, 1.1"
153.05518,153.05461,Vanillin,201112_Std_250nMStdsInH2O_20dda2,4.315,3.5150000000000006,5.115,NA
