mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
175.11951,175.11896,Arginine,201110_Std_4uMStdsMix1InH2O_20pos2,19.971,19.171,20.771,"175.11914, 100; 116.071, 27.1; 60.05644, 24.5; 70.06589, 15.6; 158.09258, 12.5; 130.09772, 9.8; 157.10861, 2.8; 112.08727, 2.2; 114.09179, 2; 72.08155, 1.4; 175.14796, 0.6; 70.06389, 0.6"
176.05589,176.05537,Succinylglycine,201110_Std_4uMStdsMix1InH2O_20pos2,11.38,10.58,12.18,NA
176.10352,176.10304,Citrulline,201110_Std_4uMStdsMix1InH2O_20pos2,12.028,11.228,12.828,"159.07652, 100; 113.06989, 23; 70.06586, 11.3; 115.08698, 10.2; 176.10281, 7; 118.08664, 5.2; 116.07098, 4.7; 114.05537, 4.2; 141.06577, 1.7; 133.09731, 1; 130.09737, 0.9"
180.0872,180.08667,Glucosamine,201110_Std_4uMStdsMix1InH2O_20pos2,10.394,9.594,11.194,"162.07611, 100; 84.04501, 60.3; 97.99182, 34.2; 144.06557, 29.1; 72.04507, 25.8; 116.00219, 25.5; 126.05509, 19.8; 134.01095, 18.5; 56.96556, 17.2; 60.04517, 16.9; 84.04497, 14.8; 98.06046, 14.1; 180.08678, 12.3; 85.02898, 11.3; 114.05531, 8.4; 96.04495, 7.1; 139.01794, 6.2; 127.03915, 5.4; 157.02857, 5.3; 97.02893, 4.3; 180.10361, 4.3; 157.04572, 3.3; 108.04466, 2.2; 80.04999, 1.8; 70.06576, 1.7; 102.05531, 1.7; 157.09367, 1.7; 68.05016, 1.6; 180.14953, 1.6; 180.11289, 1.6; 145.04947, 1.5; 61.02904, 1.4; 180.13795, 1.3; 86.06062, 1.3; 109.0285, 1.2; 103.03934, 1.1; 115.03935, 1.1; 90.05532, 1; 100.02474, 1; 69.03424, 1; 81.03403, 0.9; 152.02316, 0.8; 180.03816, 0.8; 56.05023, 0.8; 175.05586, 0.8; 116.01944, 0.7; 99.04449, 0.7; 180.17513, 0.6; 180.06149, 0.6; 180.067, 0.6; 104.18517, 0.6; 108.2298, 0.6; 118.2401, 0.6; 123.59252, 0.6; 116.0708, 0.6"
182.08173,182.08115,Tyrosine,201110_Std_4uMStdsMix1InH2O_20pos2,9.057,8.257,9.857,"136.07576, 100; 165.05467, 80.4; 123.0443, 18.1; 182.0813, 16.9; 147.04411, 14.6; 119.04942, 8.9; 139.12296, 2; 182.16941, 1.5; 141.05081, 1.5; 182.19054, 1; 99.97111, 1; 91.05467, 0.9; 135.99989, 0.9; 159.06131, 0.9; 177.02652, 0.7; 159.01608, 0.7; 117.98158, 0.6"
189.12392,189.12334,N(e)-Acetyl-Lysine,201110_Std_4uMStdsMix1InH2O_20pos2,9.611,8.811,10.411,"126.09156, 100; 189.12337, 31.7; 84.0814, 12.9; 143.11802, 12.4; 130.08643, 1.9; 189.1138, 0.7"
190.07155,190.071,Acetylglutamic acid,201110_Std_4uMStdsMix1InH2O_20pos2,10.872,10.072,11.672,NA
204.12358,204.12314,Acetyl-L-carnitine,201110_Std_4uMStdsMix1InH2O_20pos2,8.09,7.29,8.89,"204.12318, 100; 85.02903, 39.1; 145.04964, 19.3; 60.08156, 12; 144.10206, 1.9"
218.13924,218.1385,Propionyl-L-carnitine,201110_Std_4uMStdsMix1InH2O_20pos2,6.899,6.099,7.699,"218.13877, 100; 85.02904, 33.3; 159.06531, 21.1; 60.08156, 8.4; 144.10201, 1.3; 218.51108, 0.6"
230.09633,230.09573,Ergothioneine,201110_Std_4uMStdsMix1InH2O_20pos2,11.124,10.324,11.924,"186.10606, 100; 230.09586, 84; 127.03268, 31.4; 230.14004, 28; 60.08157, 15.3; 218.18339, 7.9; 230.24809, 2.2; 212.08549, 0.7; 218.16919, 0.6"
232.15488,232.15433,Butyryl-L-carnitine,201110_Std_4uMStdsMix1InH2O_20pos2,5.564,4.764,6.364,"232.15445, 100; 85.02906, 24; 173.08103, 19.6; 60.08158, 5.7; 218.12841, 0.9; 144.1021, 0.8"
241.03168,241.03117,Cystine,201110_Std_4uMStdsMix1InH2O_20pos2,11.771,10.971,12.571,"241.03106, 100; 151.98351, 91; 120.01167, 21.4; 122.0273, 20.6; 195.02567, 18.3; 153.99907, 10.3; 217.89778, 8.6; 218.00328, 6.7; 177.99918, 5.8; 217.91293, 4.7; 74.02426, 2.9; 241.20298, 2.8; 218.08017, 2.4; 133.4202, 2; 227.50392, 1.9; 241.15494, 1.8; 218.01791, 1.7; 241.01886, 1.6; 217.8864, 1.5; 241.09492, 1.3; 64.08102, 1.3; 124.04499, 1.2; 236.09105, 1.2; 227.51552, 1.2; 232.44611, 1.2; 77.48472, 1.1; 68.10156, 1.1; 222.93222, 1.1; 231.45102, 1.1; 85.57364, 1; 124.01876, 1; 54.2654, 1; 66.06588, 1; 73.83671, 1; 147.14642, 1; 77.41138, 1; 55.45613, 1; 65.69961, 0.9; 109.44471, 0.9; 95.15329, 0.9"
252.10832,252.10794,Muramic Acid,201110_Std_4uMStdsMix1InH2O_20pos2,10.555,9.755,11.355,"234.09727, 100; 252.1078, 89.5; 216.08668, 70.2; 144.06559, 46.7; 126.05517, 21.9; 84.04503, 15.6; 217.65163, 11.1; 84.04326, 8.6; 251.99128, 4.9; 98.06049, 2.9; 252.20704, 2.6; 96.04512, 2.4; 96.04489, 2.3; 217.63986, 2.1; 220.51865, 2.1; 220.5322, 1.8; 217.66246, 1.1; 229.05147, 1; 72.04507, 0.9; 194.08479, 0.8; 206.035, 0.7; 116.07088, 0.6; 186.07671, 0.6; 97.53457, 0.6; 65.75248, 0.6; 131.70056, 0.6"
258.11066,258.11008,Glycerophosphocholine,201110_Std_4uMStdsMix1InH2O_20pos2,11.439,10.639,12.239,"258.11021, 100; 104.10744, 91.3; 217.52226, 2.2; 184.07355, 1.6; 86.09699, 0.7; 125, 0.7"
260.16504,260.16458,PQS,201110_Std_4uMStdsMix1InH2O_20pos2,2.204,1.404,3.004,"260.16475, 100; 217.47154, 1.4"
269.06299,269.06253,Homocystine,201110_Std_4uMStdsMix1InH2O_20pos2,11.931,11.131,12.731,"136.04282, 100; 134.0272, 43.4; 215.85565, 17.3; 118.03239, 7.1; 90.03788, 6.4; 88.02219, 3.6; 215.86839, 3; 227.50626, 1.6; 227.51871, 1.3; 194.42537, 1.2; 269.03378, 1.2; 191.96548, 1.2; 227.5298, 1.1; 83.30326, 1.1; 89.12036, 1.1; 213.58443, 1.1; 125.22661, 1.1; 52.55896, 1; 98.91547, 1; 273.28156, 1; 87.53872, 1; 201.16159, 1; 213.15208, 1; 239.43544, 1; 105.3455, 1; 78.13123, 1; 82.40372, 1; 136.99715, 0.9; 150.60172, 0.9; 92.95062, 0.9; 68.97748, 0.9; 146.09415, 0.9; 71.53226, 0.9; 108.98103, 0.9; 51.54412, 0.9; 52.50673, 0.9; 121.46725, 0.9; 77.82024, 0.9; 141.16534, 0.8"
290.13522,290.13431,Ophthalmic Acid,201110_Std_4uMStdsMix1InH2O_20pos2,10.419,9.619,11.219,"161.09212, 100; 215.10271, 45.4; 58.0659, 40.3; 290.13458, 34.3; 227.10271, 5.5; 290.26857, 5.5; 273.10806, 5.3; 197.09192, 2.9; 130.05003, 2.5; 218.65352, 1.9; 272.12439, 1.2; 220.51833, 1.1; 84.04496, 0.6"
291.13046,291.12979,Argininosuccinic Acid,201110_Std_4uMStdsMix1InH2O_20pos2,13.052,12.252,13.852,"291.12975, 100; 133.09728, 7.1; 273.11954, 6.4; 116.07102, 4; 176.06631, 3.4; 216.89162, 3.2; 228.09801, 2.6; 158.05598, 2.2; 158.09249, 2; 115.08677, 1.9; 216.87631, 1.8; 249.99619, 1.8; 159.07637, 1.5; 291.24193, 1; 274.10324, 0.6"
295.12897,295.12897,Glutamylphenylalaine,201110_Std_4uMStdsMix1InH2O_20pos2,8.593,7.793,9.393,"166.08638, 100; 295.12879, 32.5; 120.08108, 28.5; 278.10239, 10.5; 232.09684, 5.4; 130.05005, 4.4; 84.04507, 1.6; 186.09154, 1.5; 149.05978, 1.3; 216.827, 1.2; 216.82449, 1; 277.11826, 0.9"
308.09164,308.09097,Glutathione,201110_Std_4uMStdsMix1InH2O_20pos2,11.182,10.382,11.982,"179.04858, 100; 308.09108, 33.8; 162.02206, 32.4; 233.0592, 29.2; 76.02228, 19.2; 130.0516, 6.6; 216.62306, 5.6; 291.06467, 3.9; 245.05913, 3.8; 290.07991, 2.9; 144.01135, 2.1; 222.45311, 2; 215.04855, 2; 170.02703, 1.2; 216.60956, 1.1; 84.04498, 0.9; 216.60088, 0.6"
345.07864,345.0784,Thiamine monophosphate,201110_Std_4uMStdsMix1InH2O_20pos2,11.634,10.834,12.434,"122.0715, 100; 224.01406, 24.2; 345.07818, 18.2; 216.1117, 5.6; 216.09823, 1.5; 345.14745, 1.3; 126.03736, 0.9; 81.04538, 0.6"
355.07462,355.07407,Cys-Gly oxidized,201110_Std_4uMStdsMix1InH2O_20pos2,11.027,10.227,11.827,"355.07394, 100; 177.03289, 33.5; 211.02057, 20.2; 235.02067, 17.3; 209.00501, 16.5; 130.05002, 13; 179.0486, 6.7; 131.04531, 3.9; 145.06079, 3.1; 298.05281, 2.7; 209.00491, 2.7; 337.0632, 1.3; 219.86786, 1.3; 143.04495, 0.9; 262.03181, 0.8; 222.25761, 0.8; 107.99396, 0.7"
385.12943,385.12897,Adenosyl Homocysteine,201110_Std_4uMStdsMix1InH2O_20pos2,10.124,9.324,10.924,"136.06187, 100; 134.02715, 81.4; 250.07443, 37.4; 385.12875, 25.5; 215.66347, 6.2; 361.9623, 2.9; 232.06343, 2.8; 88.0221, 2.5; 99.04463, 1.1; 215.64985, 1; 384.9778, 0.7; 215.68002, 0.6"
399.14508,399.14459,Adenosyl Methionine,201110_Std_4uMStdsMix1InH2O_20pos2,12.828,12.028,13.628,"250.09353, 100; 298.09669, 28.9; 136.06194, 13.5; 102.05546, 12.3; 215.51811, 9; 264.0905, 8.9; 399.14464, 5.4; 59.06115, 3.4; 97.02899, 2.4; 215.50006, 2.1; 163.04233, 1.6; 215.53078, 0.9; 215.5406, 0.7"
425.04498,425.04428,Thiamine pyrophosphate,201110_Std_4uMStdsMix1InH2O_20pos2,13.111,12.311,13.911,NA
76.03986,76.03993,Glycine,201110_Std_4uMStdsMix1InH2O_35pos1,11.629,10.829,12.429,NA
76.07624,76.07635,Trimethylamine N-oxide,201110_Std_4uMStdsMix1InH2O_35pos1,7.433,6.633,8.233,"58.06593, 100; 59.07374, 93.2; 76.0764, 67.7"
90.0555,90.05545,Alanine,201110_Std_4uMStdsMix1InH2O_35pos1,10.9,10.1,11.7,"72.08149, 100; 90.09197, 66.2; 90.0555, 25; 78.11042, 4.8; 57.22225, 4.8; 98.96274, 4.7; 101.98791, 4.6; 108.5487, 4.4; 76.6466, 4.3; 97.63641, 4.2; 83.76468, 4.2; 100.60801, 4.2; 59.54875, 4.2; 60.72431, 4.1; 55.25862, 4.1; 87.34028, 4.1; 72.62318, 4; 95.33008, 4; 50.79706, 4; 67.71074, 3.9; 60.30586, 3.8; 74.74916, 3.7"
104.07115,104.07103,Aminobutyric Acid,201110_Std_4uMStdsMix1InH2O_35pos1,11.794,10.994,12.594,"104.10743, 100; 60.08157, 14.3; 87.04467, 10; 58.06615, 3.2; 86.06067, 3.1; 69.03421, 2; 104.07107, 1.8"
104.07115,104.07107,Dimethyl Glycine,201110_Std_4uMStdsMix1InH2O_35pos1,8.545,7.745,9.345,"58.06593, 100; 104.0711, 33.6; 104.10805, 4.6; 86.06068, 2; 60.08157, 0.6; 57.03433, 0.6"
104.10754,104.10741,Choline,201110_Std_4uMStdsMix1InH2O_35pos1,16.25,15.45,17.05,"104.10734, 100; 60.08151, 14.9; 58.06617, 1.2"
106.05042,106.05022,Serine,201110_Std_4uMStdsMix1InH2O_35pos1,11.366,10.566,12.166,"60.04517, 100; 106.08669, 25.5; 88.07632, 23.1; 88.03992, 20.4; 70.06586, 15.8; 106.05039, 9.3; 106.1116, 3.4; 70.02956, 3.2; 59.52726, 2; 94.86691, 1.8; 100.06081, 1.7"
116.07115,116.07086,Proline,201110_Std_4uMStdsMix1InH2O_35pos1,9.341,8.541,10.141,"70.06587, 100; 116.07098, 37.7; 116.10738, 2.2; 116.14368, 1.5; 74.09717, 1.2"
118.03266,118.03237,Homocysteine Thiolactone,201110_Std_4uMStdsMix1InH2O_35pos1,2.703,1.903,3.503,"118.0865, 100; 90.03773, 8.2; 59.07371, 7.1; 58.0659, 6.3; 118.0654, 3.6; 118.12284, 2.6; 56.05027, 2.2; 118.0324, 2.2; 100.11253, 1.1; 100.02201, 0.8; 95.04956, 0.6"
118.08681,118.08654,Betaine,201110_Std_4uMStdsMix1InH2O_35pos1,7.845,7.045,8.645,"118.08656, 100; 59.07375, 8.3; 58.06617, 6.4"
120.0657,120.0657,Threonine,201110_Std_4uMStdsMix1InH2O_35pos1,9.958,9.158,10.758,NA
120.06607,120.06577,Homoserine,201110_Std_4uMStdsMix1InH2O_35pos1,11.032,10.232,11.832,NA
132.06607,132.06563,trans Hydroxyl proline,201110_Std_4uMStdsMix1InH2O_35pos1,10.844,10.044,11.644,"86.06064, 100; 132.0657, 65.5; 87.05993, 53.8; 132.10205, 45.6; 74.02438, 29.1; 133.06906, 24.8; 68.05024, 21.8; 133.06075, 8.8; 114.09171, 7.9; 88.03999, 7.5; 86.09702, 7.3; 116.03465, 6.3; 69.05357, 6.1; 133.10562, 3.2; 87.06697, 2.4; 70.06576, 2.1; 114.05544, 2.1; 58.06588, 1.5; 70.02956, 1.5; 140.72339, 1.5; 55.55955, 1.3; 71.20393, 1.3; 115.05888, 1.2; 73.72059, 1.2; 66.7517, 1.2; 98.63263, 1.2; 71.04649, 1.2; 152.74136, 1.2; 127.43691, 1.2; 66.13012, 1.1; 100.66212, 1.1; 91.34783, 1.1; 55.57955, 1.1; 55.85931, 1.1; 56.37835, 1.1; 117.81498, 1.1; 129.00116, 1; 54.57691, 1; 78.18079, 1; 88.57343, 1"
132.0773,132.07684,Creatine,201110_Std_4uMStdsMix1InH2O_35pos1,11.226,10.426,12.026,"90.05554, 100; 132.07693, 83.3; 87.05595, 2.8; 114.06657, 2.2; 132.10206, 2.1; 115.05057, 1.6; 86.0607, 0.9"
132.10245,132.1021,Leucine,201110_Std_4uMStdsMix1InH2O_35pos1,7.657,6.857,8.457,"86.09705, 100; 132.10212, 23.5; 87.04469, 4.9; 114.09167, 4; 69.0706, 4"
133.06133,133.06088,Asparagine,201110_Std_4uMStdsMix1InH2O_35pos1,10.919,10.119,11.719,"74.02438, 100; 87.06, 94.9; 133.06075, 37.7; 116.03471, 21.6; 133.10555, 19.6; 88.04004, 18.3; 133.06911, 16.5; 133.07608, 12.8; 72.59842, 7.2; 133.03236, 7.1; 86.06077, 6.8; 55.13656, 6.8; 69.6104, 6.7; 61.2057, 6.6; 75.33544, 6.5; 79.98676, 6.4; 138.98518, 6.3; 66.90125, 6.3; 147.23357, 6.2; 109.39259, 5.8"
134.04533,134.04485,Aspartic acid,201110_Std_4uMStdsMix1InH2O_35pos1,11.363,10.563,12.163,"88.03998, 100; 74.0244, 99.3; 134.07149, 19; 116.03437, 17.5; 134.09662, 17.2; 134.11774, 13.7; 134.04472, 9.5; 72.02622, 7.5; 94.57287, 7.3; 107.2249, 7.2; 89.38768, 6.9; 134.08078, 6.8; 62.63121, 6.7; 86.09706, 6.5; 60.46475, 6.3; 99.01482, 6.1; 55.236, 6.1; 97.81369, 6; 94.62685, 5.9; 58.14347, 5.9"
136.06232,136.06187,Adenine,201110_Std_4uMStdsMix1InH2O_35pos1,5.384,4.584,6.184,"136.06185, 100; 119.03554, 1.2; 137.04588, 0.9"
138.0555,138.05505,Trigonelline,201110_Std_4uMStdsMix1InH2O_35pos1,8.393,7.593,9.193,"138.05506, 100; 94.0657, 2.4; 110.06049, 1.4; 138.09151, 0.8; 92.05001, 0.7"
144.10245,144.10202,Stachydrine hydrochloride,201110_Std_4uMStdsMix1InH2O_35pos1,7.25,6.45,8.05,"144.102, 100; 84.08141, 2; 58.06592, 1.7"
146.1181,146.11755,(3-Carboxypropyl)trimethylammonium (TMAB),201110_Std_4uMStdsMix1InH2O_35pos1,10.319,9.519,11.119,"146.11765, 100; 87.04467, 60.2; 60.08122, 31.4"
147.07697,147.07643,Glutamine,201110_Std_4uMStdsMix1InH2O_35pos1,11.032,10.232,11.832,"130.05008, 100; 84.04504, 74.3; 123.96465, 31.3; 147.12095, 14.6; 101.07143, 8.2; 147.07637, 8; 146.98054, 6.8; 87.04469, 5; 64.92796, 3.9; 147.09204, 3.2; 88.04791, 2.8; 60.08154, 2.1; 102.05546, 1.9; 61.08497, 1.4; 105.95411, 1.3; 147.11458, 1.2; 84.0425, 1.1; 85.02907, 1.1; 138.98268, 0.9; 165.0314, 0.9; 136.51315, 0.8; 127.25349, 0.8; 154.6109, 0.8; 158.58813, 0.8; 56.05051, 0.8; 82.20958, 0.8; 63.66661, 0.8; 87.40955, 0.8; 134.09183, 0.8; 168.73883, 0.8; 79.0719, 0.8; 111.3871, 0.8; 105.96826, 0.7; 106.18359, 0.7; 144.00024, 0.7; 63.59226, 0.7; 71.81544, 0.7; 108.12868, 0.7"
148.06099,148.06041,N-Acetyl-Serine,201110_Std_4uMStdsMix1InH2O_35pos1,5.853,5.053,6.653,"88.03992, 100; 106.05032, 79.7; 148.08712, 51.5; 148.11224, 37.5; 148.09679, 36.7; 60.04518, 36.3; 148.07556, 7; 66.04784, 6.8; 90.88855, 6.6; 148.29387, 6.4; 85.48293, 6.3; 64.49017, 6.1; 57.8999, 6.1; 58.69251, 6; 63.36647, 6; 73.32935, 5.9; 95.59214, 5.9; 124.06867, 5.8; 114.67758, 5.8; 79.41798, 5.7; 68.5737, 5.7; 165.14717, 5.6; 62.78855, 5.4; 56.01164, 5.4; 62.2448, 5.4; 59.54308, 5.3; 74.61961, 5.2; 58.29824, 5; 78.65984, 4.7"
148.06099,148.06044,Glutamic acid,201110_Std_4uMStdsMix1InH2O_35pos1,11.143,10.343,11.943,"84.04499, 100; 102.05541, 62.4; 130.05006, 61.4; 84.04507, 58.9; 148.06042, 21; 148.0969, 20.7; 148.08712, 12.8; 131.05344, 9.7; 148.11229, 8.7; 100.07613, 6; 85.04832, 5.4; 85.02901, 2; 156.06259, 1.9; 54.95052, 1.8; 68.08914, 1.8; 105.13182, 1.8; 70.41016, 1.7; 63.41081, 1.7; 59.11875, 1.7; 50.80745, 1.6; 108.67384, 1.6; 101.94709, 1.5; 54.86346, 1.5; 69.89374, 1.5; 52.11795, 1.5; 56.05029, 1.5; 97.55455, 1.4; 73.54825, 1.4; 72.95292, 1.4"
150.05887,150.05826,Methionine,201110_Std_4uMStdsMix1InH2O_35pos1,7.424,6.624,8.224,"104.05332, 100; 133.03196, 65.1; 56.0503, 50.2; 102.05546, 22.9; 150.0586, 17.2; 61.01108, 15; 87.0269, 5.4; 74.06071, 4.5; 74.02437, 2.2; 150.11283, 2; 150.10271, 1.5; 150.12783, 1.4; 150.09158, 1.3; 85.02907, 1.3; 150.02687, 1.1; 84.04504, 1.1; 105.03733, 0.9"
156.0773,156.0769,Histidine,201110_Std_4uMStdsMix1InH2O_35pos1,10.862,10.062,11.662,"110.07169, 100; 156.07688, 28.5; 95.06146, 6.2; 113.10772, 3.1; 83.06105, 2.1; 93.0453, 1; 132.96608, 0.6"
162.11302,162.11249,Carnitine,201110_Std_4uMStdsMix1InH2O_35pos1,10.141,9.341,10.941,"162.11254, 100; 103.03946, 17.4; 60.08156, 12.7; 102.09182, 3.8; 85.02905, 2.7; 72.0451, 1.5; 162.07626, 1.5; 138.99283, 1; 84.04504, 1; 60.04518, 0.6"
166.05379,166.05333,Methionine Sulfoxide,201110_Std_4uMStdsMix1InH2O_35pos1,9.262,8.462,10.062,"74.02438, 100; 75.02701, 23.2; 56.05029, 20.1; 102.05547, 18.7; 149.02687, 17.8; 166.05344, 15; 102.02242, 6.2; 120.03288, 2.9; 74.06076, 2.2; 143.03041, 2.2; 166.09772, 2; 100.02487, 1.9; 125.03819, 1.9; 143.04855, 1.7; 124.08736, 1.6; 84.01203, 1.5; 120.08099, 0.9; 131.01645, 0.7; 84.0451, 0.6"
168.02907,168.02907,Pyridinedicarboxylic acid,201110_Std_4uMStdsMix1InH2O_35pos1,12.348,11.548,13.148,NA
175.11951,175.11896,Arginine,201110_Std_4uMStdsMix1InH2O_35pos1,20.051,19.251,20.851,"175.11892, 100; 116.07085, 68.3; 70.06625, 63.7; 60.05636, 56.8; 158.09235, 24.2; 130.09758, 21.6; 112.08718, 7.1; 157.10842, 5.6; 72.08138, 4.9; 114.09157, 4.8; 114.10286, 1.5; 115.08659, 0.7; 175.10986, 0.7; 60.05477, 0.6"
176.05589,176.05537,Succinylglycine,201110_Std_4uMStdsMix1InH2O_35pos1,11.255,10.455,12.055,NA
176.10352,176.10304,Citrulline,201110_Std_4uMStdsMix1InH2O_35pos1,11.986,11.186,12.786,"159.0765, 100; 113.07132, 53.4; 70.06585, 36.1; 115.08696, 16.5; 114.05526, 10.1; 116.07097, 10.1; 118.08649, 8.6; 141.06591, 2.6; 176.10255, 2.4; 142.05029, 1; 176.11835, 1; 70.06382, 0.8; 97.07662, 0.7; 133.09697, 0.6"
180.0872,180.08667,Glucosamine,201110_Std_4uMStdsMix1InH2O_35pos1,10.38,9.58,11.18,"84.04504, 100; 162.07623, 55.8; 72.04513, 49; 97.99186, 32.4; 56.9656, 31.2; 60.04577, 28.5; 144.06571, 26.7; 116.00231, 26.1; 98.06059, 25; 85.02901, 21.9; 126.05528, 21.8; 134.0126, 17.3; 114.0554, 12; 96.04494, 9.8; 70.06585, 8.6; 97.02902, 6.8; 69.03422, 6.1; 127.0393, 6; 139.01801, 5.3; 80.0502, 4.6; 180.08724, 4.3; 157.02883, 4.1; 81.03424, 3.7; 68.05016, 3.4; 180.10344, 2.6; 108.04477, 2.5; 180.14972, 2.3; 102.05538, 2.2; 103.03946, 2.2; 180.10521, 2.1; 86.06063, 2.1; 109.02871, 2; 157.094, 1.9; 116.07089, 1.8; 61.02916, 1.7; 99.04453, 1.4; 90.05556, 1.4; 57.03434, 1.3; 97.99512, 1.3; 157.04578, 1.2; 100.02504, 1.2; 145.0498, 1.2; 56.05034, 1.1; 152.02298, 0.9; 66.3621, 0.9; 180.00822, 0.9; 122.09663, 0.8; 188.79884, 0.8; 86.25445, 0.8; 97.05284, 0.8; 96.86411, 0.8; 139.99638, 0.8; 61.3432, 0.7; 165.99498, 0.7; 53.91189, 0.7; 75.66135, 0.7; 113.98849, 0.7; 115.59405, 0.7; 58.02944, 0.7; 111.51308, 0.7; 83.06255, 0.7; 103.43346, 0.7; 70.67596, 0.7; 134.82755, 0.7; 96.52319, 0.7; 50.54032, 0.6; 93.77505, 0.6; 66.22008, 0.6; 67.21731, 0.6"
182.08173,182.08115,Tyrosine,201110_Std_4uMStdsMix1InH2O_35pos1,8.975,8.175,9.775,"136.0759, 100; 165.05486, 40.7; 123.0444, 34.3; 147.04424, 18.6; 119.04952, 16.4; 182.08159, 3.3; 91.05488, 3.2; 139.12325, 2.1; 95.04975, 1.3; 182.1693, 1.1; 121.06504, 0.9"
189.12392,189.12334,N(e)-Acetyl-Lysine,201110_Std_4uMStdsMix1InH2O_35pos1,9.549,8.749,10.349,"126.09163, 100; 84.08145, 36.9; 189.12351, 8; 143.118, 4.3; 130.08659, 3.9; 189.11375, 1"
190.07155,190.071,Acetylglutamic acid,201110_Std_4uMStdsMix1InH2O_35pos1,10.729,9.929,11.529,NA
204.12358,204.12314,Acetyl-L-carnitine,201110_Std_4uMStdsMix1InH2O_35pos1,8.095,7.295,8.895,"85.02905, 100; 204.12327, 33.1; 60.08158, 16.4; 145.04968, 16.3; 144.10206, 3.7; 218.92044, 0.7"
218.13924,218.1385,Propionyl-L-carnitine,201110_Std_4uMStdsMix1InH2O_35pos1,6.886,6.086,7.686,"85.02903, 100; 218.13881, 24.1; 159.06532, 15.7; 60.0818, 11.5; 144.10058, 3; 57.0343, 0.6"
230.09633,230.09573,Ergothioneine,201110_Std_4uMStdsMix1InH2O_35pos1,11.124,10.324,11.924,"127.0327, 100; 186.10612, 39.8; 60.08157, 27.2; 230.14014, 17.6; 230.09615, 6.9; 218.16144, 2.5; 100.02211, 1.7; 230.24809, 1.5; 86.00651, 1.3; 148.08698, 1.2; 69.0581, 1.1; 171.02242, 1.1; 124.08723, 0.8; 143.02766, 0.7; 68.05029, 0.6"
232.15488,232.15433,Butyryl-L-carnitine,201110_Std_4uMStdsMix1InH2O_35pos1,5.554,4.754,6.354,"85.02901, 100; 232.15441, 20.6; 173.08097, 16.5; 60.08156, 9.8; 144.10119, 2.7; 71.04986, 1.5; 214.65347, 0.6"
241.03168,241.03117,Cystine,201110_Std_4uMStdsMix1InH2O_35pos1,11.633,10.833,12.433,"151.98357, 100; 120.01166, 88.4; 122.02735, 51.2; 74.02438, 38; 219.84663, 11; 241.03126, 9.3; 74.00652, 8.9; 153.99921, 4.2; 218.01857, 3; 227.44046, 2.6; 177.99927, 2.3; 194.98724, 2.1; 195.02602, 1.9; 227.45366, 1.9; 171.11354, 1.5; 177.93938, 1.5; 82.334, 1.5; 125.70999, 1.4; 171.15076, 1.4; 92.01683, 1.3; 70.90703, 1.3; 115.57706, 1.3; 196.35213, 1.3; 161.9167, 1.3; 70.8746, 1.2; 87.90531, 1.2; 192.82806, 1.2; 102.99438, 1.1; 102.0057, 1.1; 73.10603, 1.1; 73.29465, 1.1; 114.44115, 1.1; 65.6119, 1.1; 62.29123, 1.1; 106.74953, 1.1; 83.94479, 1.1; 70.15835, 1.1; 88.40324, 1"
252.10832,252.10794,Muramic Acid,201110_Std_4uMStdsMix1InH2O_35pos1,10.454,9.654,11.254,"126.0552, 100; 144.06566, 61.6; 216.08684, 51.1; 84.04504, 45.6; 98.06058, 26.3; 72.04565, 22.5; 234.09746, 20.2; 96.0449, 16.8; 84.045, 10.3; 97.02897, 7.5; 114.05531, 7.3; 68.05023, 6.9; 186.07615, 4.8; 70.06587, 4.6; 217.62196, 4.6; 241.98785, 4.5; 80.05012, 4.3; 252.10767, 3.9; 252.20723, 3.4; 56.05028, 3.1; 127.03917, 3; 217.6362, 3; 194.08458, 3; 170.0815, 2.7; 85.02915, 2.4; 99.04449, 2.1; 242.99077, 2; 227.44185, 2; 81.03419, 1.9; 108.04495, 1.9; 69.03423, 1.8; 116.0709, 1.7; 188.09212, 1.6; 86.06073, 1.5; 104.1074, 1.5; 144.05908, 1.2; 216.09848, 1.1; 109.02869, 1.1; 251.99152, 1.1; 219.44583, 0.8; 157.04959, 0.8; 227.45541, 0.8; 73.02907, 0.8; 158.08168, 0.7; 168.06555, 0.7; 91.7655, 0.6; 103.03984, 0.6; 211.00131, 0.6; 101.98705, 0.6; 177.41704, 0.6; 120.35535, 0.6; 152.66409, 0.6; 265.02148, 0.6; 253.91315, 0.6; 55.42064, 0.6; 136.07216, 0.6; 217.07071, 0.6; 235.18091, 0.6; 106.24662, 0.6; 194.12502, 0.6; 208.44231, 0.6; 126.60007, 0.6; 83.04983, 0.6"
258.11066,258.11008,Glycerophosphocholine,201110_Std_4uMStdsMix1InH2O_35pos1,11.431,10.631,12.231,"104.10745, 100; 125.0001, 9; 184.07352, 8.8; 86.09708, 5.7; 258.1104, 5.6; 60.08156, 2; 217.49681, 1.1; 218.55466, 0.9"
260.16504,260.16458,PQS,201110_Std_4uMStdsMix1InH2O_35pos1,2.198,1.398,2.998,"260.16437, 100; 217.45811, 1.1; 217.47089, 0.8; 175.06299, 0.7"
